"vehicle_id","year","make","model","description","body_style","drivetrain","mileage.value","mileage.unit","URL","title","price","state_of_vehicle","exterior_color","address.addr1","address.city","address.region","address.country","latitude","longitude","sale_price","fueltype","yardname","image[0].url","custom_label_0","custom_label_1"
"165649","2026","Ford","Ranger","2026 Ford Ranger XLT 2.0L Turbo Diesel Double cab 2WD","Other","4X2","100","KM","https://www.avoncityford.com/vehicles/stock/36839/1002/ford-ranger-xlt-2-0l-turbo-diesel-double-cab-2wd","2026 Ford Ranger XLT 2.0L Turbo Diesel Double cab 2WD","55990 NZD","NEW","Shadow Black","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96085844&w=500&h=375&l=true","",""
"165612","2026","Ford","Ranger","2026 Ford Ranger Platinum 3.0 V6 Turbo Diesel 4WD","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/36893/1002/ford-ranger-platinum-3-0-v6-turbo-diesel-4wd","2026 Ford Ranger Platinum 3.0 V6 Turbo Diesel 4WD","92990 NZD","NEW","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96169364&w=500&h=375&l=true","",""
"165631","2026","Ford","Ranger","2026 Ford Ranger Tremor 3.0L V6 Turbo Diesel Double Cab 4WD","Other","Four Wheel Drive","100","KM","https://www.avoncityford.com/vehicles/stock/36880/1002/ford-ranger-tremor-3-0l-v6-turbo-diesel-double-cab-4wd","2026 Ford Ranger Tremor 3.0L V6 Turbo Diesel Double Cab 4WD","79990 NZD","NEW","Shadow Black","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96144212&w=500&h=375&l=true","",""
"165630","2026","Ford","Ranger","2026 Ford Ranger Tremor 3.0L V6 Diesel 4WD/10 Speed Auto","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/36902/1002/ford-ranger-tremor-3-0l-v6-diesel-4wd-10-speed-auto","2026 Ford Ranger Tremor 3.0L V6 Diesel 4WD/10 Speed Auto","79990 NZD","NEW","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96199008&w=500&h=375&l=true","",""
"165637","2026","Ford","Ranger","2026 Ford Ranger XLT 2.0L Turbo Diesel Double cab 2WD","Other","4X2","100","KM","https://www.avoncityford.com/vehicles/stock/36926/1002/ford-ranger-xlt-2-0l-turbo-diesel-double-cab-2wd","2026 Ford Ranger XLT 2.0L Turbo Diesel Double cab 2WD","55990 NZD","NEW","Meteor Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96290705&w=500&h=375&l=true","",""
"165665","2026","Ford","Ranger","2026 Ford Ranger Raptor 3.0L Petrol 4WD 10 Speed Auto","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/36955/1002/ford-ranger-raptor-3-0l-petrol-4wd-10-speed-auto","2026 Ford Ranger Raptor 3.0L Petrol 4WD 10 Speed Auto","98490 NZD","NEW","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96476800&w=500&h=375&l=true","",""
"165621","2026","Ford","Ranger","2026 Ford Ranger XLT Double Cab 4WD 3.0L V6 Diesel","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37108/1002/ford-ranger-xlt-double-cab-4wd-3-0l-v6-diesel","2026 Ford Ranger XLT Double Cab 4WD 3.0L V6 Diesel","71990 NZD","NEW","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","69990 NZD","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96677569&w=500&h=375&l=true","SALE",""
"38999","2026","Ford","Ranger","2026 Ford Ranger Tremor 3.0L V6 Turbo Diesel Double Cab 4WD","Other","4WD","100","KM","https://www.avoncityford.com/vehicles/stock/37010/1002/ford-ranger-tremor-3-0l-v6-turbo-diesel-double-cab-4wd","2026 Ford Ranger Tremor 3.0L V6 Turbo Diesel Double Cab 4WD","79990 NZD","NEW","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96689448&w=500&h=375&l=true","",""
"165445","2026","Ford","Ranger","2026 Ford Ranger Wildtrak 2.0ltr Bi Turbo Double Cab 4WD","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37027/1002/ford-ranger-wildtrak-2-0ltr-bi-turbo-double-cab-4wd","2026 Ford Ranger Wildtrak 2.0ltr Bi Turbo Double Cab 4WD","76990 NZD","NEW","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","67250 NZD","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96709078&w=500&h=375&l=true","SALE",""
"779194","2026","Ford","Ranger","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37085/1002/ford-ranger-wildtrak-3-0l-v6-diesel-4wd","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","85990 NZD","NEW","Ignite Orange","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96721813&w=500&h=375&l=true","",""
