"vehicle_id","year","make","model","description","body_style","drivetrain","mileage.value","mileage.unit","URL","title","price","state_of_vehicle","exterior_color","address.addr1","address.city","address.region","address.country","latitude","longitude","sale_price","fueltype","yardname","image[0].url","custom_label_0","custom_label_1"
"95455","2025","Ford","Ranger","2025 Ford Ranger New Gen Wildtrak 4WD 3.0L V6 TD 10spd ON SALE","Other","4WD","28670","KM","https://www.avoncityford.com/vehicles/stock/159205/1002/ford-ranger-new-gen-wildtrak-4wd-3-0l-v6-td-10spd-on-sale","2025 Ford Ranger New Gen Wildtrak 4WD 3.0L V6 TD 10spd ON SALE","73990 NZD","USED","Shadow Black","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","71990 NZD","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96297442&w=500&h=375&l=true","SALE",""
"95526","2024","Ford","Ranger","2024 Ford Ranger New Gen Sport 4WD 2.0 Bi Turbo 10spd","Other","4WD","29561","KM","https://www.avoncityford.com/vehicles/stock/148317/1002/ford-ranger-new-gen-sport-4wd-2-0-bi-turbo-10spd","2024 Ford Ranger New Gen Sport 4WD 2.0 Bi Turbo 10spd","54990 NZD","USED","Aluminium Silver","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96316329&w=500&h=375&l=true","",""
"95520","2026","Ford","Everest","2026 Ford Everest New Gen Sport 4WD 2.0 Bi Turbo 10spd 7 str","SUV","4WD","16943","KM","https://www.avoncityford.com/vehicles/stock/148322/1002/ford-everest-new-gen-sport-4wd-2-0-bi-turbo-10spd-7-str","2026 Ford Everest New Gen Sport 4WD 2.0 Bi Turbo 10spd 7 str","69990 NZD","USED","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96538738&w=500&h=375&l=true","",""
"95570","2024","Ford","Everest","2024 Ford Everest New Gen Wildtrak 3.0V6 TD 4WD 7str","SUV","4WD","26174","KM","https://www.avoncityford.com/vehicles/stock/147243/1002/ford-everest-new-gen-wildtrak-3-0v6-td-4wd-7str","2024 Ford Everest New Gen Wildtrak 3.0V6 TD 4WD 7str","69990 NZD","USED","Aluminium Silver","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96754337&w=500&h=375&l=true","",""
"95547","2025","Ford","Everest","2025 Ford Everest New Gen Trend 4WD 2.0 Bi Turbo 7 seater","SUV","4WD","16780","KM","https://www.avoncityford.com/vehicles/stock/148320/1002/ford-everest-new-gen-trend-4wd-2-0-bi-turbo-7-seater","2025 Ford Everest New Gen Trend 4WD 2.0 Bi Turbo 7 seater","60990 NZD","USED","GREY","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96960577&w=500&h=375&l=true","",""
"95597","2025","Ford","Escape","2025 Ford Escape ST-Line X AWD FHEV 2.5L Full Hybrid Electric","SUV","AWD","13241","KM","https://www.avoncityford.com/vehicles/stock/147774/1002/ford-escape-st-line-x-awd-fhev-2-5l-full-hybrid-electric","2025 Ford Escape ST-Line X AWD FHEV 2.5L Full Hybrid Electric","48990 NZD","USED","Shadow Black","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97142413&w=500&h=375&l=true","",""
"95567","2016","Kia","Sportage","2016 Kia Sportage Urban EX 2.0 litre 6spd Auto NZ New","SUV","2WD","133471","KM","https://www.avoncityford.com/vehicles/stock/147896/1002/kia-sportage-urban-ex-2-0-litre-6spd-auto-nz-new","2016 Kia Sportage Urban EX 2.0 litre 6spd Auto NZ New","16690 NZD","USED","Sunset Red","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97181634&w=500&h=375&l=true","",""
"95582","2019","Ford","Ranger","2019 Ford Ranger PX3 XLT 4WD 3.2TD 6spd Auto","Other","4WD","219728","KM","https://www.avoncityford.com/vehicles/stock/148314/1002/ford-ranger-px3-xlt-4wd-3-2td-6spd-auto","2019 Ford Ranger PX3 XLT 4WD 3.2TD 6spd Auto","24990 NZD","USED","Frozen White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97183805&w=500&h=375&l=true","",""
"95607","2023","Ford","Puma","2023 Ford Puma ST-Line 1.0L Mild Hybrid","SUV","","72541","KM","https://www.avoncityford.com/vehicles/stock/147944/1002/ford-puma-st-line-1-0l-mild-hybrid","2023 Ford Puma ST-Line 1.0L Mild Hybrid","23990 NZD","USED","Magnetic Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97273793&w=500&h=375&l=true","",""
"95606","2019","Ford","Ranger","2019 Ford Ranger PX3 Wildtrak 4WD 3.2TD","Other","4WD","84252","KM","https://www.avoncityford.com/vehicles/stock/147945/1002/ford-ranger-px3-wildtrak-4wd-3-2td","2019 Ford Ranger PX3 Wildtrak 4WD 3.2TD","38990 NZD","USED","Saber Orange","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97275868&w=500&h=375&l=true","",""
